state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,year,state_name,abbreviation
Gujarat,Bardoli,GAMIT SURESHBHAI BABUBHAI,MALE,53.0,ST,STBSP,Ganna Kisan,1559,13,1572,1826526,2019,Gujarat,GJ
Gujarat,Bardoli,VASAVA UTTAMBHAI SOMABHAI,MALE,46.0,ST,BTP,Auto- Rickshaw,11713,68,11781,1826526,2019,Gujarat,GJ
Gujarat,Bardoli,ARVINDBHAI BHANABHAI RATHOD,MALE,49.0,ST,IND,Bat,1727,3,1730,1826526,2019,Gujarat,GJ
Gujarat,Bardoli,UMEDBHAI BHIMSINGBHAI GAMIT,MALE,30.0,ST,IND,DIAMOND,5459,10,5469,1826526,2019,Gujarat,GJ
Gujarat,Bardoli,PRAGNESHBHAI RATILAL CHAUDHARI,MALE,41.0,ST,IND,Dish Antenna,3824,4,3828,1826526,2019,Gujarat,GJ
Gujarat,Bardoli,VASAVA FATESINGBHAI VAHRIYABHAI,MALE,58.0,ST,IND,Telephone,8978,1,8979,1826526,2019,Gujarat,GJ
Gujarat,Bardoli,SURESHBHAI MOTIYABHAI CHAUDHARI,MALE,61.0,ST,IND,Scissors,6111,0,6111,1826526,2019,Gujarat,GJ
Gujarat,Bardoli,NOTA,,,,NOTA,,22823,91,22914,1826526,2019,Gujarat,GJ
Gujarat,Surat,Ashok Patel (Adhevada),MALE,45.0,GENERAL,INC,Hand,246978,443,247421,1655704,2019,Gujarat,GJ
Gujarat,Surat,Darshana Vikram Jardosh,FEMALE,58.0,GENERAL,BJP,Lotus,794133,1518,795651,1655704,2019,Gujarat,GJ
Gujarat,Surat,Adv. Vijay Shenmare,MALE,64.0,GENERAL,CPI,Ears of Corn And Sickle,5732,3,5735,1655704,2019,Gujarat,GJ
Gujarat,Surat,Captain Rita Maa,FEMALE,52.0,GENERAL,PPOI,FLUTE,642,1,643,1655704,2019,Gujarat,GJ
Gujarat,Surat,Shri. Gautamraj Hindustani,MALE,50.0,GENERAL,YuS,Bat,721,1,722,1655704,2019,Gujarat,GJ
Gujarat,Surat,Jogiya Amisha Vikrambhai,FEMALE,29.0,GENERAL,SANVP,Harmonium,606,1,607,1655704,2019,Gujarat,GJ
Gujarat,Surat,Dhameliya Piyush Vallabhbhai (R.D.P),MALE,39.0,GENERAL,REALDP,Pen Nib with Seven Rays,532,0,532,1655704,2019,Gujarat,GJ
Gujarat,Surat,Tulsibhai Laxmanbhai Dakhara,MALE,52.0,GENERAL,IND,Television,412,2,414,1655704,2019,Gujarat,GJ
Gujarat,Surat,Dinesh Jikadra Prajapati,MALE,29.0,GENERAL,IND,Pot,1004,9,1013,1655704,2019,Gujarat,GJ
Gujarat,Surat,Dipak Gangani,MALE,34.0,GENERAL,IND,Tractor Chalata Kisan,716,1,717,1655704,2019,Gujarat,GJ
Gujarat,Surat,Mahyavanshi Natvarbhai Dahyabhai,MALE,40.0,SC,IND,Telephone,1015,5,1020,1655704,2019,Gujarat,GJ
Gujarat,Surat,Rameshbhai P. Baraiya (Pati),MALE,54.0,GENERAL,IND,BENCH,1056,1,1057,1655704,2019,Gujarat,GJ
Gujarat,Surat,Surwade Santosh Avdhut (Gabbar),MALE,36.0,SC,IND,Ganna Kisan,2348,0,2348,1655704,2019,Gujarat,GJ
Gujarat,Surat,NOTA,,,,NOTA,,10464,68,10532,1655704,2019,Gujarat,GJ
Gujarat,Navsari,PATEL DHARMESHBHAI BHIMBHAI,MALE,47.0,GENERAL,INC,Hand,281663,1408,283071,1971658,2019,Gujarat,GJ
Gujarat,Navsari,C. R. Patil,MALE,64.0,GENERAL,BJP,Lotus,969430,3309,972739,1971658,2019,Gujarat,GJ
Gujarat,Navsari,VINEETA ANIRUDDH SINH,FEMALE,38.0,GENERAL,BSP,Elephant,9331,35,9366,1971658,2019,Gujarat,GJ
Gujarat,Navsari,AMRUTHAM NARSAIAH PAPAIAH,MALE,58.0,GENERAL,PPOI,Pineapple,826,3,829,1971658,2019,Gujarat,GJ
Gujarat,Navsari,Dr. KANUBHAI KHADADIYA,MALE,61.0,GENERAL,SUCI(C),Battery Torch,725,0,725,1971658,2019,Gujarat,GJ
Gujarat,Navsari,JAVADKHAN PATHAN,MALE,35.0,GENERAL,YuS,Bat,573,1,574,1971658,2019,Gujarat,GJ
Gujarat,Navsari,JITENDRABHAI PREMNATH MISHRA,MALE,48.0,GENERAL,SANVP,Harmonium,540,0,540,1971658,2019,Gujarat,GJ
Gujarat,Navsari,PASVAN VIRENDRA,MALE,49.0,SC,BBC,Bead Necklace,495,2,497,1971658,2019,Gujarat,GJ
Gujarat,Navsari,SHARMA RAJMAL MOHANLAL (GABBAR),MALE,37.0,GENERAL,STBSP,Hat,569,1,570,1971658,2019,Gujarat,GJ
Gujarat,Navsari,SHRIPRAKASH SHUKLA,MALE,48.0,GENERAL,BSCP,FLUTE,613,0,613,1971658,2019,Gujarat,GJ
Gujarat,Navsari,SACHIN G. KINDA,MALE,38.0,GENERAL,RNNBP,Tennis Racket & Ball ,808,3,811,1971658,2019,Gujarat,GJ
Gujarat,Navsari,HIRAMANIBEN,FEMALE,32.0,GENERAL,RSPS,Cup & Saucer,3013,3,3016,1971658,2019,Gujarat,GJ
Gujarat,Navsari,ANISHBHAI GAFFARBHAI BHIMANI (Ganibhai),MALE,62.0,GENERAL,IND,Camera,1049,0,1049,1971658,2019,Gujarat,GJ
Gujarat,Navsari,KHAN HEENABEGUM KAMRUDDIN,FEMALE,38.0,GENERAL,IND,Helicopter,1745,0,1745,1971658,2019,Gujarat,GJ
Gujarat,Navsari,GOVINDBHAI LAXMANBHAI RATHOD,MALE,62.0,SC,IND,Auto- Rickshaw,4189,6,4195,1971658,2019,Gujarat,GJ
Gujarat,Navsari,CHANDANSINH SHIVVADANSINH THAKUR,MALE,33.0,GENERAL,IND,Electric Pole,5982,2,5984,1971658,2019,Gujarat,GJ
Gujarat,Navsari,CHAUHAN NILESHKUMAR,MALE,43.0,SC,IND,Phone Charger,2914,3,2917,1971658,2019,Gujarat,GJ
Gujarat,Navsari,JAVID AHMAD SHEKH,MALE,35.0,GENERAL,IND,HOCKEY & BALL,2480,0,2480,1971658,2019,Gujarat,GJ
Gujarat,Navsari,JAIN RAJENDRAKUMAR ANILKUMAR,MALE,32.0,GENERAL,IND,DIAMOND,2104,0,2104,1971658,2019,Gujarat,GJ
Gujarat,Navsari,PATEL NAVINKUMAR SHANKARBHAI,MALE,47.0,GENERAL,IND,Pressure Cooker,596,1,597,1971658,2019,Gujarat,GJ
Gujarat,Navsari,RAMJAN MANSURI - PATRAKAR,MALE,52.0,GENERAL,IND,Helmet,577,0,577,1971658,2019,Gujarat,GJ
Gujarat,Navsari,SHAIKH SAEED INAYAT PATRAKAR,MALE,25.0,GENERAL,IND,Pen Nib with Seven Rays,1029,0,1029,1971658,2019,Gujarat,GJ
Gujarat,Navsari,SHEKH HAMID RAMJAN,MALE,57.0,GENERAL,IND,Gas Cylinder,662,1,663,1971658,2019,Gujarat,GJ
Gujarat,Navsari,SAIYAD MEHMUD AHMAD,MALE,61.0,GENERAL,IND,Ganna Kisan,795,2,797,1971658,2019,Gujarat,GJ
Gujarat,Navsari,SOHILKHAN HASHIMKHAN (Sohil Panchar),MALE,33.0,GENERAL,IND,Tyres,1495,2,1497,1971658,2019,Gujarat,GJ
Gujarat,Navsari,NOTA,,,,NOTA,,8878,155,9033,1971658,2019,Gujarat,GJ
Gujarat,Valsad,KISHORBHAI RAMANBHAI PATEL (Rajubhai),MALE,54.0,ST,BSP,Elephant,15344,15,15359,1671030,2019,Gujarat,GJ
Gujarat,Valsad,CHAUDHARI JITUBHAI HARJIBHAI,MALE,54.0,ST,INC,Hand,416310,1873,418183,1671030,2019,Gujarat,GJ
Gujarat,Valsad,Dr.K.C.PATEL,MALE,69.0,ST,BJP,Lotus,770442,1538,771980,1671030,2019,Gujarat,GJ
Gujarat,Valsad,PATEL NARESHBHAI BABUBHAI,MALE,54.0,ST,SVPP,Whistle,7173,5,7178,1671030,2019,Gujarat,GJ
Gujarat,Valsad,PATEL PANKAJBHAI LALLUBHAI,MALE,36.0,ST,BTP,Auto- Rickshaw,9488,48,9536,1671030,2019,Gujarat,GJ
Gujarat,Valsad,BABUBHAI CHHAGANBHAI TALAVIYA,MALE,65.0,ST,BMUP,Cot,2557,0,2557,1671030,2019,Gujarat,GJ
Gujarat,Valsad,GAURANGBHAI RAMESHBHAI PATEL,MALE,35.0,ST,IND,Ganna Kisan,2983,14,2997,1671030,2019,Gujarat,GJ
Gujarat,Valsad,GANVIT JAYENDRABHAI LAXMANBHAI,MALE,39.0,ST,IND,COMPUTER,5817,2,5819,1671030,2019,Gujarat,GJ
Gujarat,Valsad,PATEL UMESHBHAI MAGANBHAI,MALE,46.0,ST,IND,Tractor Chalata Kisan,7460,1,7461,1671030,2019,Gujarat,GJ
Gujarat,Valsad,NOTA,,,,NOTA,,19264,43,19307,1671030,2019,Gujarat,GJ
Haryana,Ambala,ARUN KUMAR,MALE,46.0,SC,CPI,Ears of Corn And Sickle,7540,23,7563,1853711,2019,Haryana,HR
Haryana,Ambala,NARESH KUMAR,MALE,55.0,SC,BSP,Elephant,96205,91,96296,1853711,2019,Haryana,HR
Haryana,Ambala,RATTAN LAL KATARIA,MALE,67.0,SC,BJP,Lotus,744438,2070,746508,1853711,2019,Haryana,HR
Haryana,Ambala,RAM PAL,MALE,61.0,SC,INLD,Spectacles,19518,57,19575,1853711,2019,Haryana,HR
Haryana,Ambala,SELJA,FEMALE,56.0,SC,INC,Hand,403678,485,404163,1853711,2019,Haryana,HR
Haryana,Ambala,Anil Kumar,MALE,37.0,SC,RPI(A),Sewing Machine,2123,5,2128,1853711,2019,Haryana,HR
Haryana,Ambala,PURAN CHAND,MALE,61.0,SC,RasLP,COCONUT FARM,719,0,719,1853711,2019,Haryana,HR
Haryana,Ambala,PRITHVI RAJ,MALE,61.0,SC,AAAP,Broom,12260,42,12302,1853711,2019,Haryana,HR
Haryana,Ambala,RAJENDER KUMAR BHATLI,MALE,49.0,SC,BSCP,FLUTE,1161,1,1162,1853711,2019,Haryana,HR
Haryana,Ambala,VARUN KUMAR JAGLAN,MALE,32.0,SC,PPID,Kettle,948,1,949,1853711,2019,Haryana,HR
Haryana,Ambala,SANDEEP SINGH,MALE,26.0,SC,AAPP,Battery Torch,885,9,894,1853711,2019,Haryana,HR
Haryana,Ambala,SURAJ KUMAR,MALE,36.0,SC,BMUP,Cot,1842,0,1842,1853711,2019,Haryana,HR
Haryana,Ambala,SURAJ BHAN NARWAL,MALE,64.0,SC,PSPL,Key,1072,0,1072,1853711,2019,Haryana,HR
Haryana,Ambala,JATINDER SINGH,MALE,36.0,SC,IND,Tractor Chalata Kisan,2619,18,2637,1853711,2019,Haryana,HR
Haryana,Ambala,BETA MAM CHAND RATTUWALA,MALE,35.0,SC,IND,DIAMOND,3265,5,3270,1853711,2019,Haryana,HR
Haryana,Ambala,RANJEET SINGH,MALE,38.0,SC,IND,Glass Tumbler,3740,2,3742,1853711,2019,Haryana,HR
Haryana,Ambala,RATTAN LAL,MALE,69.0,SC,IND,Chakki,1892,2,1894,1853711,2019,Haryana,HR
Haryana,Ambala,SURAJ BHAN,MALE,62.0,SC,IND,Tray,1575,1,1576,1853711,2019,Haryana,HR
Haryana,Ambala,NOTA,,,,NOTA,,7914,29,7943,1853711,2019,Haryana,HR
Haryana,Kurukshetra,ARJUN SINGH CHAUTALA,MALE,26.0,GENERAL,INLD,Spectacles,60574,105,60679,1657335,2019,Haryana,HR
Haryana,Kurukshetra,NAYAB SINGH,MALE,49.0,GENERAL,BJP,Lotus,686588,2041,688629,1657335,2019,Haryana,HR
Haryana,Kurukshetra,NIRMAL SINGH,MALE,66.0,GENERAL,INC,Hand,303722,316,304038,1657335,2019,Haryana,HR
Haryana,Kurukshetra,SHASHI,FEMALE,59.0,GENERAL,BSP,Elephant,75533,92,75625,1657335,2019,Haryana,HR
Haryana,Kurukshetra,JAI BHAGWAN SHARMA (DD),MALE,57.0,GENERAL,JNJP,Chappals,68437,76,68513,1657335,2019,Haryana,HR
Haryana,Kurukshetra,JYOTI HIBANA,FEMALE,37.0,GENERAL,NNMP,Ganna Kisan,974,11,985,1657335,2019,Haryana,HR
Haryana,Kurukshetra,NITIN,MALE,27.0,GENERAL,AAPP,Battery Torch,467,0,467,1657335,2019,Haryana,HR
Haryana,Kurukshetra,RAJ KUMARI,FEMALE,35.0,SC,BHAPRAP,Ludo,506,1,507,1657335,2019,Haryana,HR
Haryana,Kurukshetra,RAM NARAYAN,MALE,29.0,SC,BJSAP,Bat,765,1,766,1657335,2019,Haryana,HR
Haryana,Kurukshetra,VIKRAM SINGH,MALE,44.0,GENERAL,BSCP,FLUTE,1175,11,1186,1657335,2019,Haryana,HR
Haryana,Kurukshetra,SANDEEP KUMAR KAUSHIK,MALE,38.0,GENERAL,RasLP,COCONUT FARM,682,4,686,1657335,2019,Haryana,HR
Haryana,Kurukshetra,SUBHASH CHAND BEDI,MALE,47.0,SC,PSPL,Key,1087,4,1091,1657335,2019,Haryana,HR
Haryana,Kurukshetra,SUMER CHAND,MALE,63.0,GENERAL,PPID,Basket containing Fruits,2313,0,2313,1657335,2019,Haryana,HR
Haryana,Kurukshetra,ANIL YOGI UPADHYAY,MALE,37.0,GENERAL,IND,Batsman,1939,1,1940,1657335,2019,Haryana,HR
Haryana,Kurukshetra,ASHWINI SHARMA HRITTWAL,MALE,55.0,GENERAL,IND,Cauliflower,4611,0,4611,1657335,2019,Haryana,HR
Haryana,Kurukshetra,CS KANWALJIT SINGH,MALE,30.0,GENERAL,IND,Sewing Machine,2804,7,2811,1657335,2019,Haryana,HR
Haryana,Kurukshetra,JAI PARKASH SHARMA,MALE,64.0,GENERAL,IND,COMPUTER,1343,1,1344,1657335,2019,Haryana,HR
Haryana,Kurukshetra,BALVEER SINGH,MALE,74.0,GENERAL,IND,Table,2448,1,2449,1657335,2019,Haryana,HR
Haryana,Kurukshetra,RAMESH CHANDER KHATKAR,MALE,38.0,GENERAL,IND,Plastering Trowel,1466,1,1467,1657335,2019,Haryana,HR
Haryana,Kurukshetra,RAMESHWAR (FOJI),MALE,49.0,GENERAL,IND,Gas Stove,1125,4,1129,1657335,2019,Haryana,HR
Haryana,Kurukshetra,ROSHAN LAL MUWAL,MALE,60.0,SC,IND,Tractor Chalata Kisan,886,2,888,1657335,2019,Haryana,HR
Haryana,Kurukshetra,SANDEEP SINGH BHARTI,MALE,35.0,GENERAL,IND,Cup & Saucer,3088,26,3114,1657335,2019,Haryana,HR
Haryana,Kurukshetra,SACHIN GABA,MALE,37.0,GENERAL,IND,Helicopter,919,2,921,1657335,2019,Haryana,HR
Haryana,Kurukshetra,SATISH SINGAL,MALE,59.0,GENERAL,IND,Gas Cylinder,845,0,845,1657335,2019,Haryana,HR
Haryana,Kurukshetra,NOTA,,,,NOTA,,3165,33,3198,1657335,2019,Haryana,HR
Haryana,Sirsa,Ashok Tanwar,MALE,43.0,SC,INC,Hand,404099,334,404433,1803349,2019,Haryana,HR
Haryana,Sirsa,Charanjeet Singh Rori,MALE,49.0,SC,INLD,Spectacles,87979,114,88093,1803349,2019,Haryana,HR
Haryana,Sirsa,Janak Raj Atwal,MALE,50.0,SC,BSP,Elephant,25080,27,25107,1803349,2019,Haryana,HR
Haryana,Sirsa,Sunita Duggal,FEMALE,51.0,SC,BJP,Lotus,712877,1474,714351,1803349,2019,Haryana,HR
Haryana,Sirsa,Ankur Gill,MALE,27.0,SC,SHS,Bow & Arrow,3743,6,3749,1803349,2019,Haryana,HR
Haryana,Sirsa,Angrej Singh Alahi,MALE,41.0,SC,RasLP,COCONUT FARM,1933,5,1938,1803349,2019,Haryana,HR
Haryana,Sirsa,Jaswant,MALE,41.0,SC,BSCP,FLUTE,1536,0,1536,1803349,2019,Haryana,HR
Haryana,Sirsa,Nirmal Singh Malri,MALE,37.0,SC,JNJP,Chappals,95792,122,95914,1803349,2019,Haryana,HR
Haryana,Sirsa,Brij Pal Balmiki,MALE,47.0,SC,BMUP,Cot,1514,0,1514,1803349,2019,Haryana,HR
Haryana,Sirsa,Rajesh Chaubara,MALE,39.0,SC,RMPOI,Pot,1848,3,1851,1803349,2019,Haryana,HR
Haryana,Sirsa,Dr. Rajesh Mehandia,MALE,44.0,SC,PPID,Basket containing Fruits,3037,1,3038,1803349,2019,Haryana,HR
Haryana,Sirsa,Hira Singh Hanspur,MALE,47.0,SC,PSPL,Key,1947,4,1951,1803349,2019,Haryana,HR
Haryana,Sirsa,Kashmir Chand Oad,MALE,69.0,SC,IND,Auto- Rickshaw,4052,4,4056,1803349,2019,Haryana,HR
Haryana,Sirsa,Dalip Luna,MALE,31.0,SC,IND,Air Conditioner,1319,0,1319,1803349,2019,Haryana,HR
Haryana,Sirsa,Deepak,MALE,28.0,SC,IND,Almirah,1543,0,1543,1803349,2019,Haryana,HR
Haryana,Sirsa,Rajender Sirsa,MALE,40.0,SC,IND,Tractor Chalata Kisan,6447,1,6448,1803349,2019,Haryana,HR
Haryana,Sirsa,Vinod Kumar Sirkiband (Gihara),MALE,42.0,SC,IND,Apple,3839,0,3839,1803349,2019,Haryana,HR
Haryana,Sirsa,Virender Singh,MALE,40.0,SC,IND,Battery Torch,877,1,878,1803349,2019,Haryana,HR
Haryana,Sirsa,Surender Kumar,MALE,41.0,SC,IND,Batsman,1186,0,1186,1803349,2019,Haryana,HR
Haryana,Sirsa,Surajmal Athwal,MALE,61.0,SC,IND,Baby Walker,2403,0,2403,1803349,2019,Haryana,HR
Haryana,Sirsa,NOTA,,,,NOTA,,4319,20,4339,1803349,2019,Haryana,HR
Haryana,Hisar,BRIJENDRA SINGH,MALE,46.0,GENERAL,BJP,Lotus,599951,3338,603289,1631817,2019,Haryana,HR
Haryana,Hisar,BHAVYA BISHNOI,MALE,26.0,GENERAL,INC,Hand,183960,409,184369,1631817,2019,Haryana,HR
Haryana,Hisar,SUKHBIR SINGH,MALE,36.0,GENERAL,CPIM,"Hammer, Sickle and Star",9136,14,9150,1631817,2019,Haryana,HR
Haryana,Hisar,SURINDER SHARMA,MALE,58.0,GENERAL,BSP,Elephant,45090,100,45190,1631817,2019,Haryana,HR
Haryana,Hisar,SURESH KOTH,MALE,50.0,GENERAL,INLD,Spectacles,9739,22,9761,1631817,2019,Haryana,HR
Haryana,Hisar,JAI BHAGWAN,MALE,48.0,SC,BMUP,Coat,2090,3,2093,1631817,2019,Haryana,HR
Haryana,Hisar,DARA SINGH,MALE,27.0,SC,BHTJP,Almirah,1248,21,1269,1631817,2019,Haryana,HR
Haryana,Hisar,DUSHYANT CHAUTALA,MALE,31.0,GENERAL,JNJP,Chappals,288425,796,289221,1631817,2019,Haryana,HR
Haryana,Hisar,PAWAN FOUJI,MALE,51.0,SC,RABSP,Telephone,1769,8,1777,1631817,2019,Haryana,HR
Haryana,Hisar,VIKAS GODARA,MALE,36.0,GENERAL,RasLP,COCONUT FARM,891,2,893,1631817,2019,Haryana,HR
Haryana,Hisar,SHASHI BHARAT BHUSHAN,MALE,54.0,GENERAL,PSPL,Key,416,1,417,1631817,2019,Haryana,HR
Haryana,Hisar,SANDEEP,MALE,30.0,GENERAL,BHAPRAP,Ludo,516,5,521,1631817,2019,Haryana,HR
Haryana,Hisar,KAKA SAHIL THAKRAL,MALE,25.0,GENERAL,SPAKP,Swing,770,0,770,1631817,2019,Haryana,HR
Haryana,Hisar,ANOOP MEHTA,MALE,54.0,GENERAL,IND,Helicopter,997,1,998,1631817,2019,Haryana,HR
Haryana,Hisar,ATAM PARKASH,MALE,62.0,GENERAL,IND,Cot,1207,0,1207,1631817,2019,Haryana,HR
Haryana,Hisar,KULDEEP BHUKKAL,MALE,26.0,SC,IND,Camera,5330,4,5334,1631817,2019,Haryana,HR
Haryana,Hisar,DEEPAK,MALE,28.0,GENERAL,IND,Cauliflower,5867,0,5867,1631817,2019,Haryana,HR
Haryana,Hisar,PYARELAL CHOHAN ADVOCATE,MALE,71.0,SC,IND,Sewing Machine,930,0,930,1631817,2019,Haryana,HR
Haryana,Hisar,PARDEEP KUMAR,MALE,32.0,GENERAL,IND,Apple,521,1,522,1631817,2019,Haryana,HR
Haryana,Hisar,BAJRANG VATS,MALE,29.0,GENERAL,IND,Truck,803,5,808,1631817,2019,Haryana,HR
Haryana,Hisar,BIJENDER,MALE,38.0,GENERAL,IND,Batsman,455,4,459,1631817,2019,Haryana,HR
Haryana,Hisar,MANGE RAM VERMA,MALE,50.0,GENERAL,IND,Tractor Chalata Kisan,991,2,993,1631817,2019,Haryana,HR
Haryana,Hisar,SHAMSHER SINGH,MALE,54.0,GENERAL,IND,Cup & Saucer,485,0,485,1631817,2019,Haryana,HR
Haryana,Hisar,SALEEM DIN,MALE,26.0,GENERAL,IND,Shoe,6337,2,6339,1631817,2019,Haryana,HR
Haryana,Hisar,SUDHIR GODARA,MALE,42.0,GENERAL,IND,Binoculars,3757,0,3757,1631817,2019,Haryana,HR
Haryana,Hisar,SUMIT KUMAR,MALE,26.0,GENERAL,IND,BELT,492,1,493,1631817,2019,Haryana,HR
Haryana,Hisar,NOTA,,,,NOTA,,2927,30,2957,1631817,2019,Haryana,HR
Haryana,Karnal,Kuldip Sharma,MALE,62.0,GENERAL,INC,Hand,255163,289,255452,1904193,2019,Haryana,HR
Haryana,Karnal,Dharmvir Padha,MALE,56.0,GENERAL,INLD,Spectacles,15748,49,15797,1904193,2019,Haryana,HR
Haryana,Karnal,Pankaj,MALE,31.0,GENERAL,BSP,Elephant,67091,92,67183,1904193,2019,Haryana,HR
Haryana,Karnal,Sanjay Bhatia,MALE,51.0,GENERAL,BJP,Lotus,909432,2162,911594,1904193,2019,Haryana,HR
Haryana,Karnal,Ankur,MALE,29.0,GENERAL,AAPP,Battery Torch,2785,4,2789,1904193,2019,Haryana,HR
Haryana,Karnal,Anil Kumar,MALE,45.0,SC,JJJKP,Shoe,1235,8,1243,1904193,2019,Haryana,HR
Haryana,Karnal,Ishwar Chand Salwan,MALE,69.0,SC,AJNSP,Tractor Chalata Kisan,545,6,551,1904193,2019,Haryana,HR
Haryana,Karnal,Ishwar Sharma,MALE,58.0,GENERAL,RasLP,COCONUT FARM,808,0,808,1904193,2019,Haryana,HR
Haryana,Karnal,Kitab Singh,MALE,61.0,SC,PPID,Basket containing Fruits,2117,1,2118,1904193,2019,Haryana,HR
Haryana,Karnal,Krishan Kumar Aggarwal,MALE,41.0,GENERAL,AAAP,Broom,22042,42,22084,1904193,2019,Haryana,HR
Haryana,Karnal,Tilak Raj,MALE,60.0,GENERAL,RGD,Batsman,774,0,774,1904193,2019,Haryana,HR
Haryana,Karnal,Dinesh Sharma,MALE,28.0,GENERAL,SHS,Bow & Arrow,1723,8,1731,1904193,2019,Haryana,HR
Haryana,Karnal,Naresh Kumar,MALE,38.0,SC,PSPL,Key,2337,3,2340,1904193,2019,Haryana,HR
Haryana,Karnal,Vicky Chinalya,MALE,27.0,SC,SNP,Glass Tumbler,3316,2,3318,1904193,2019,Haryana,HR
Haryana,Karnal,Jagdish,MALE,66.0,GENERAL,IND,Air Conditioner,1184,2,1186,1904193,2019,Haryana,HR
Haryana,Karnal,Parmod Sharma,MALE,54.0,GENERAL,IND,Gas Cylinder,6287,4,6291,1904193,2019,Haryana,HR
Haryana,Karnal,NOTA,,,,NOTA,,5439,24,5463,1904193,2019,Haryana,HR
Haryana,Sonipat,BHUPINDER SINGH HOODA,MALE,72.0,GENERAL,INC,Hand,421229,1571,422800,1592611,2019,Haryana,HR
Haryana,Sonipat,RAMESH CHANDER KAUSHIK,MALE,62.0,GENERAL,BJP,Lotus,583988,3676,587664,1592611,2019,Haryana,HR
Haryana,Sonipat,SURENDER KUMAR CHHIKARA,MALE,49.0,GENERAL,INLD,Spectacles,9129,20,9149,1592611,2019,Haryana,HR
Haryana,Sonipat,KUSUM PARASHAR,FEMALE,41.0,GENERAL,MYSP,Bottle,595,10,605,1592611,2019,Haryana,HR
Haryana,Sonipat,DIGVIJAY SINGH CHAUTALA,MALE,28.0,GENERAL,JNJP,Chappals,50904,258,51162,1592611,2019,Haryana,HR
Haryana,Sonipat,SANT DHARAMVEER CHOTIWALA,MALE,47.0,GENERAL,BAHUMP,Whistle,335,22,357,1592611,2019,Haryana,HR
Haryana,Sonipat,COMRADE BALBEER SINGH,MALE,60.0,SC,SUCI(C),Cup & Saucer,866,5,871,1592611,2019,Haryana,HR
Haryana,Sonipat,MANISH,MALE,29.0,GENERAL,AAPP,Battery torch,307,2,309,1592611,2019,Haryana,HR
Haryana,Sonipat,MAHAVEER,MALE,56.0,GENERAL,RMEP,Tractor Chalata Kisan,507,2,509,1592611,2019,Haryana,HR
Haryana,Sonipat,MOHAN,MALE,51.0,GENERAL,AIFB,Lion,391,1,392,1592611,2019,Haryana,HR
Haryana,Sonipat,RAJ BALA SAINI,FEMALE,44.0,GENERAL,LTSP,Auto- Rickshaw,34958,88,35046,1592611,2019,Haryana,HR
Haryana,Sonipat,RAJESH SHARMA,MALE,39.0,GENERAL,PSPL,Key,429,1,430,1592611,2019,Haryana,HR
Haryana,Sonipat,RAMDIYA,MALE,76.0,GENERAL,SNP,Glass Tumbler,1709,0,1709,1592611,2019,Haryana,HR
Haryana,Sonipat,SUKHMANDAR SINGH KHARB,MALE,31.0,GENERAL,RJAVP,Electric Pole,532,3,535,1592611,2019,Haryana,HR
Haryana,Sonipat,SUDHIR KUMAR,MALE,42.0,SC,BHAPRAP,Ludo,1581,8,1589,1592611,2019,Haryana,HR
Haryana,Sonipat,ANIL KUMAR,MALE,40.0,GENERAL,IND,Air Conditioner,1975,0,1975,1592611,2019,Haryana,HR
Haryana,Sonipat,ASHWANI,MALE,35.0,GENERAL,IND,Gas Cylinder,1542,2,1544,1592611,2019,Haryana,HR
Haryana,Sonipat,KARAN SINGH,MALE,39.0,GENERAL,IND,Pan,1161,1,1162,1592611,2019,Haryana,HR
Haryana,Sonipat,DR. JAGBIR SINGH,MALE,64.0,SC,IND,Bat,377,6,383,1592611,2019,Haryana,HR
Haryana,Sonipat,JAI PRAKASH,MALE,54.0,GENERAL,IND,Balloon,196,0,196,1592611,2019,Haryana,HR
Haryana,Sonipat,DHARAMBIR,MALE,39.0,SC,IND,Ganna Kisan,499,1,500,1592611,2019,Haryana,HR
Haryana,Sonipat,PARDEEP CHAHAL,MALE,32.0,GENERAL,IND,Black Board,128,0,128,1592611,2019,Haryana,HR
Haryana,Sonipat,BIJENDER,MALE,54.0,GENERAL,IND,Helicopter,235,1,236,1592611,2019,Haryana,HR
Haryana,Sonipat,BIJENDER KUMAR,MALE,40.0,SC,IND,Almirah,256,0,256,1592611,2019,Haryana,HR
Haryana,Sonipat,MASTER RAMESH KHATRI LAMBARDAR,MALE,58.0,GENERAL,IND,Cauliflower,1701,0,1701,1592611,2019,Haryana,HR
Haryana,Sonipat,RAVINDER KUMAR,MALE,37.0,GENERAL,IND,School Bag,290,0,290,1592611,2019,Haryana,HR
Haryana,Sonipat,SHIYANAND TYAGI,MALE,55.0,GENERAL,IND,Baby Walker,257,2,259,1592611,2019,Haryana,HR
Haryana,Sonipat,SATINDER RATHI,MALE,52.0,GENERAL,IND,Batsman,384,1,385,1592611,2019,Haryana,HR
Haryana,Sonipat,SATISH RAJ DESWAL,MALE,50.0,GENERAL,IND,Sewing Machine,4899,27,4926,1592611,2019,Haryana,HR
Haryana,Sonipat,NOTA,,,,NOTA,,2416,48,2464,1592611,2019,Haryana,HR
Haryana,Rohtak,ARVIND KUMAR SHARMA,MALE,56.0,GENERAL,BJP,Lotus,566242,7603,573845,1737133,2019,Haryana,HR
